"Step","Entropy","Alien-v5__ppo_rnd_envpool - losses/entropy__MIN","Alien-v5__ppo_rnd_envpool - losses/entropy__MAX"
"10240000","1.1383085250854492","1.1383085250854492","1.1383085250854492"
"10256384","1.071341633796692","1.071341633796692","1.071341633796692"
"10272768","1.0931662321090698","1.0931662321090698","1.0931662321090698"
"10289152","1.1036229133605957","1.1036229133605957","1.1036229133605957"
"10305536","1.1125798225402832","1.1125798225402832","1.1125798225402832"
"10321920","1.1016721725463867","1.1016721725463867","1.1016721725463867"
"10338304","1.0859684944152832","1.0859684944152832","1.0859684944152832"
"10354688","1.0878065824508667","1.0878065824508667","1.0878065824508667"
"10371072","1.0619738101959229","1.0619738101959229","1.0619738101959229"
"10387456","1.0626893043518066","1.0626893043518066","1.0626893043518066"
"10403840","1.1099554300308228","1.1099554300308228","1.1099554300308228"
"10420224","1.1053446531295776","1.1053446531295776","1.1053446531295776"
"10436608","1.08151376247406","1.08151376247406","1.08151376247406"
"10452992","0.9780422449111938","0.9780422449111938","0.9780422449111938"
"10469376","1.0361309051513672","1.0361309051513672","1.0361309051513672"
"10485760","1.0053269863128662","1.0053269863128662","1.0053269863128662"
"10502144","1.0006071329116821","1.0006071329116821","1.0006071329116821"
"10518528","1.034118890762329","1.034118890762329","1.034118890762329"
"10534912","1.0195949077606201","1.0195949077606201","1.0195949077606201"
"10551296","0.9824657440185547","0.9824657440185547","0.9824657440185547"
"10567680","1.0501792430877686","1.0501792430877686","1.0501792430877686"
"10584064","0.9958620071411133","0.9958620071411133","0.9958620071411133"
"10600448","1.0073504447937012","1.0073504447937012","1.0073504447937012"
"10616832","0.97278892993927","0.97278892993927","0.97278892993927"
"10633216","1.0240378379821777","1.0240378379821777","1.0240378379821777"
"10649600","0.9640065431594849","0.9640065431594849","0.9640065431594849"
"10665984","0.9996658563613892","0.9996658563613892","0.9996658563613892"
"10682368","1.0453189611434937","1.0453189611434937","1.0453189611434937"
"10698752","1.0415672063827515","1.0415672063827515","1.0415672063827515"
"10715136","1.0019220113754272","1.0019220113754272","1.0019220113754272"
"10731520","0.9596270322799683","0.9596270322799683","0.9596270322799683"
"10747904","1.1125195026397705","1.1125195026397705","1.1125195026397705"
"10764288","1.048964500427246","1.048964500427246","1.048964500427246"
"10780672","0.988895833492279","0.988895833492279","0.988895833492279"
"10797056","0.9994367361068726","0.9994367361068726","0.9994367361068726"
"10813440","0.962164044380188","0.962164044380188","0.962164044380188"
"10829824","0.990430474281311","0.990430474281311","0.990430474281311"
"10846208","0.9474107623100281","0.9474107623100281","0.9474107623100281"
"10862592","0.9271949529647827","0.9271949529647827","0.9271949529647827"
"10878976","0.9222630262374878","0.9222630262374878","0.9222630262374878"
"10895360","0.9133680462837219","0.9133680462837219","0.9133680462837219"
"10911744","0.9286141991615295","0.9286141991615295","0.9286141991615295"
"10928128","0.9298127293586731","0.9298127293586731","0.9298127293586731"
"10944512","0.921441912651062","0.921441912651062","0.921441912651062"
"10960896","0.9576940536499023","0.9576940536499023","0.9576940536499023"
"10977280","0.9409881830215454","0.9409881830215454","0.9409881830215454"
"10993664","1.0283762216567993","1.0283762216567993","1.0283762216567993"
"11010048","0.9645973443984985","0.9645973443984985","0.9645973443984985"
"11026432","1.0209908485412598","1.0209908485412598","1.0209908485412598"
"11042816","1.0425655841827393","1.0425655841827393","1.0425655841827393"
"11059200","1.0022690296173096","1.0022690296173096","1.0022690296173096"
"11075584","0.9979029893875122","0.9979029893875122","0.9979029893875122"
"11091968","1.0012840032577515","1.0012840032577515","1.0012840032577515"
"11108352","0.9510602355003357","0.9510602355003357","0.9510602355003357"
"11124736","0.9910600781440735","0.9910600781440735","0.9910600781440735"
"11141120","0.9897200465202332","0.9897200465202332","0.9897200465202332"
"11157504","1.0065613985061646","1.0065613985061646","1.0065613985061646"
"11173888","1.0202370882034302","1.0202370882034302","1.0202370882034302"
"11190272","0.9980039596557617","0.9980039596557617","0.9980039596557617"
"11206656","0.9693304300308228","0.9693304300308228","0.9693304300308228"
"11223040","0.9937876462936401","0.9937876462936401","0.9937876462936401"
"11239424","0.9058610796928406","0.9058610796928406","0.9058610796928406"
"11255808","0.922011137008667","0.922011137008667","0.922011137008667"
"11272192","1.0050625801086426","1.0050625801086426","1.0050625801086426"
"11288576","0.9767310619354248","0.9767310619354248","0.9767310619354248"
"11304960","1.0007092952728271","1.0007092952728271","1.0007092952728271"
"11321344","0.9385624527931213","0.9385624527931213","0.9385624527931213"
"11337728","0.9710882902145386","0.9710882902145386","0.9710882902145386"
"11354112","0.9458897709846497","0.9458897709846497","0.9458897709846497"
"11370496","0.9931675791740417","0.9931675791740417","0.9931675791740417"
"11386880","0.9287953972816467","0.9287953972816467","0.9287953972816467"
"11403264","0.947439432144165","0.947439432144165","0.947439432144165"
"11419648","0.9218276739120483","0.9218276739120483","0.9218276739120483"
"11436032","0.9760740399360657","0.9760740399360657","0.9760740399360657"
"11452416","0.9211645126342773","0.9211645126342773","0.9211645126342773"
"11468800","1.0008885860443115","1.0008885860443115","1.0008885860443115"
"11485184","0.9484715461730957","0.9484715461730957","0.9484715461730957"
"11501568","0.9360126256942749","0.9360126256942749","0.9360126256942749"
"11517952","0.9371216893196106","0.9371216893196106","0.9371216893196106"
"11534336","0.9403560161590576","0.9403560161590576","0.9403560161590576"
"11550720","0.9382548332214355","0.9382548332214355","0.9382548332214355"
"11567104","0.9286984205245972","0.9286984205245972","0.9286984205245972"
"11583488","0.9859933257102966","0.9859933257102966","0.9859933257102966"
"11599872","0.9322167634963989","0.9322167634963989","0.9322167634963989"
"11616256","0.9543443322181702","0.9543443322181702","0.9543443322181702"
"11632640","0.9150500297546387","0.9150500297546387","0.9150500297546387"
"11649024","0.8754322528839111","0.8754322528839111","0.8754322528839111"
"11665408","0.9396147131919861","0.9396147131919861","0.9396147131919861"
"11681792","0.9348803758621216","0.9348803758621216","0.9348803758621216"
"11698176","0.9163302779197693","0.9163302779197693","0.9163302779197693"
"11714560","0.9562246799468994","0.9562246799468994","0.9562246799468994"
"11730944","0.930966854095459","0.930966854095459","0.930966854095459"
"11747328","0.8520421981811523","0.8520421981811523","0.8520421981811523"
"11763712","0.9371989369392395","0.9371989369392395","0.9371989369392395"
"11780096","0.9573878049850464","0.9573878049850464","0.9573878049850464"
"11796480","1.0007357597351074","1.0007357597351074","1.0007357597351074"
"11812864","0.963161289691925","0.963161289691925","0.963161289691925"
"11829248","0.9779847860336304","0.9779847860336304","0.9779847860336304"
"11845632","0.9632261395454407","0.9632261395454407","0.9632261395454407"
"11862016","0.9518204927444458","0.9518204927444458","0.9518204927444458"
"11878400","0.9864801168441772","0.9864801168441772","0.9864801168441772"
"11894784","0.9793906807899475","0.9793906807899475","0.9793906807899475"
"11911168","0.9729717969894409","0.9729717969894409","0.9729717969894409"
"11927552","0.9777235984802246","0.9777235984802246","0.9777235984802246"
"11943936","1.0009220838546753","1.0009220838546753","1.0009220838546753"
"11960320","0.9633569121360779","0.9633569121360779","0.9633569121360779"
"11976704","0.9881094098091125","0.9881094098091125","0.9881094098091125"
"11993088","0.9492915868759155","0.9492915868759155","0.9492915868759155"
"12009472","0.969886302947998","0.969886302947998","0.969886302947998"
"12025856","0.9647528529167175","0.9647528529167175","0.9647528529167175"
"12042240","0.9613796472549438","0.9613796472549438","0.9613796472549438"
"12058624","1.002030372619629","1.002030372619629","1.002030372619629"
"12075008","1.0001094341278076","1.0001094341278076","1.0001094341278076"
"12091392","0.9654449224472046","0.9654449224472046","0.9654449224472046"
"12107776","0.9558684229850769","0.9558684229850769","0.9558684229850769"
"12124160","0.97328782081604","0.97328782081604","0.97328782081604"
"12140544","0.997081995010376","0.997081995010376","0.997081995010376"
"12156928","1.0166656970977783","1.0166656970977783","1.0166656970977783"
"12173312","0.9500764608383179","0.9500764608383179","0.9500764608383179"
"12189696","0.9845223426818848","0.9845223426818848","0.9845223426818848"
"12206080","0.9363628029823303","0.9363628029823303","0.9363628029823303"
"12222464","0.9405953288078308","0.9405953288078308","0.9405953288078308"
"12238848","0.9552613496780396","0.9552613496780396","0.9552613496780396"
"12255232","0.9330712556838989","0.9330712556838989","0.9330712556838989"
"12271616","0.9025768637657166","0.9025768637657166","0.9025768637657166"
"12288000","0.9265450239181519","0.9265450239181519","0.9265450239181519"
"12304384","0.9635540843009949","0.9635540843009949","0.9635540843009949"
"12320768","0.9380171298980713","0.9380171298980713","0.9380171298980713"
"12337152","0.9281882047653198","0.9281882047653198","0.9281882047653198"
"12353536","0.9473916292190552","0.9473916292190552","0.9473916292190552"
"12369920","0.8727128505706787","0.8727128505706787","0.8727128505706787"
"12386304","0.9345450401306152","0.9345450401306152","0.9345450401306152"
"12402688","0.8697208166122437","0.8697208166122437","0.8697208166122437"
"12419072","0.9405940175056458","0.9405940175056458","0.9405940175056458"
"12435456","0.910706639289856","0.910706639289856","0.910706639289856"
"12451840","0.8977878093719482","0.8977878093719482","0.8977878093719482"
"12468224","0.935810923576355","0.935810923576355","0.935810923576355"
"12484608","0.8812819719314575","0.8812819719314575","0.8812819719314575"
"12500992","0.9748315811157227","0.9748315811157227","0.9748315811157227"
"12517376","0.9281271696090698","0.9281271696090698","0.9281271696090698"
"12533760","0.9488296508789062","0.9488296508789062","0.9488296508789062"
"12550144","0.9840869903564453","0.9840869903564453","0.9840869903564453"
"12566528","0.9875164031982422","0.9875164031982422","0.9875164031982422"
"12582912","0.9513749480247498","0.9513749480247498","0.9513749480247498"
"12599296","0.9352409839630127","0.9352409839630127","0.9352409839630127"
"12615680","0.9250813722610474","0.9250813722610474","0.9250813722610474"
"12632064","0.9269696474075317","0.9269696474075317","0.9269696474075317"
"12648448","0.9835413098335266","0.9835413098335266","0.9835413098335266"
"12664832","0.9648304581642151","0.9648304581642151","0.9648304581642151"
"12681216","0.9652413129806519","0.9652413129806519","0.9652413129806519"
"12697600","0.9935822486877441","0.9935822486877441","0.9935822486877441"
"12713984","0.9195117950439453","0.9195117950439453","0.9195117950439453"
"12730368","0.9266141653060913","0.9266141653060913","0.9266141653060913"
"12746752","0.9474946856498718","0.9474946856498718","0.9474946856498718"
"12763136","0.9201638698577881","0.9201638698577881","0.9201638698577881"
"12779520","0.9515678882598877","0.9515678882598877","0.9515678882598877"
"12795904","0.856277346611023","0.856277346611023","0.856277346611023"
"12812288","0.9017636775970459","0.9017636775970459","0.9017636775970459"
"12828672","0.9304134845733643","0.9304134845733643","0.9304134845733643"
"12845056","0.9468820691108704","0.9468820691108704","0.9468820691108704"
"12861440","0.9416857361793518","0.9416857361793518","0.9416857361793518"
"12877824","0.9432516098022461","0.9432516098022461","0.9432516098022461"
"12894208","0.9347478747367859","0.9347478747367859","0.9347478747367859"
"12910592","0.9248491525650024","0.9248491525650024","0.9248491525650024"
"12926976","0.9015130996704102","0.9015130996704102","0.9015130996704102"
"12943360","0.962455153465271","0.962455153465271","0.962455153465271"
"12959744","0.9233180284500122","0.9233180284500122","0.9233180284500122"
"12976128","0.899829626083374","0.899829626083374","0.899829626083374"
"12992512","0.8944624662399292","0.8944624662399292","0.8944624662399292"
"13008896","0.9361663460731506","0.9361663460731506","0.9361663460731506"
"13025280","0.9169662594795227","0.9169662594795227","0.9169662594795227"
"13041664","0.9120696187019348","0.9120696187019348","0.9120696187019348"
"13058048","0.9538236856460571","0.9538236856460571","0.9538236856460571"
"13074432","0.903799295425415","0.903799295425415","0.903799295425415"
"13090816","0.8552408218383789","0.8552408218383789","0.8552408218383789"
"13107200","0.8913650512695312","0.8913650512695312","0.8913650512695312"
"13123584","0.8681961894035339","0.8681961894035339","0.8681961894035339"
"13139968","0.8752461671829224","0.8752461671829224","0.8752461671829224"
"13156352","0.9028754234313965","0.9028754234313965","0.9028754234313965"
"13172736","0.8880269527435303","0.8880269527435303","0.8880269527435303"
"13189120","0.8610271215438843","0.8610271215438843","0.8610271215438843"
"13205504","0.8726813793182373","0.8726813793182373","0.8726813793182373"
"13221888","0.9026519060134888","0.9026519060134888","0.9026519060134888"
"13238272","0.8683089017868042","0.8683089017868042","0.8683089017868042"
"13254656","0.8094902038574219","0.8094902038574219","0.8094902038574219"
"13271040","0.8865021467208862","0.8865021467208862","0.8865021467208862"
"13287424","0.8791402578353882","0.8791402578353882","0.8791402578353882"
"13303808","0.8612651824951172","0.8612651824951172","0.8612651824951172"
"13320192","0.8024392127990723","0.8024392127990723","0.8024392127990723"
"13336576","0.8690546154975891","0.8690546154975891","0.8690546154975891"
"13352960","0.8984947204589844","0.8984947204589844","0.8984947204589844"
"13369344","0.9152175188064575","0.9152175188064575","0.9152175188064575"
"13385728","0.8923677206039429","0.8923677206039429","0.8923677206039429"
"13402112","0.8557803630828857","0.8557803630828857","0.8557803630828857"
"13418496","0.9161263704299927","0.9161263704299927","0.9161263704299927"
"13434880","0.8578884601593018","0.8578884601593018","0.8578884601593018"
"13451264","0.86179119348526","0.86179119348526","0.86179119348526"
"13467648","0.933035135269165","0.933035135269165","0.933035135269165"
"13484032","0.90430748462677","0.90430748462677","0.90430748462677"
"13500416","0.9305350184440613","0.9305350184440613","0.9305350184440613"
"13516800","0.8370785713195801","0.8370785713195801","0.8370785713195801"
"13533184","0.946027934551239","0.946027934551239","0.946027934551239"
"13549568","0.9037172794342041","0.9037172794342041","0.9037172794342041"
"13565952","0.8818243145942688","0.8818243145942688","0.8818243145942688"
"13582336","0.9547973275184631","0.9547973275184631","0.9547973275184631"
"13598720","0.9790295958518982","0.9790295958518982","0.9790295958518982"
"13615104","0.8521772027015686","0.8521772027015686","0.8521772027015686"
"13631488","0.9396008253097534","0.9396008253097534","0.9396008253097534"
"13647872","0.9856941103935242","0.9856941103935242","0.9856941103935242"
"13664256","0.9478449821472168","0.9478449821472168","0.9478449821472168"
"13680640","0.9329456686973572","0.9329456686973572","0.9329456686973572"
"13697024","0.9383528232574463","0.9383528232574463","0.9383528232574463"
"13713408","0.9535478949546814","0.9535478949546814","0.9535478949546814"
"13729792","0.9146875143051147","0.9146875143051147","0.9146875143051147"
"13746176","0.8069763779640198","0.8069763779640198","0.8069763779640198"
"13762560","0.9430857300758362","0.9430857300758362","0.9430857300758362"
"13778944","0.912841260433197","0.912841260433197","0.912841260433197"
"13795328","0.9338740110397339","0.9338740110397339","0.9338740110397339"
"13811712","1.004988193511963","1.004988193511963","1.004988193511963"
"13828096","0.9856657981872559","0.9856657981872559","0.9856657981872559"
"13844480","0.943999171257019","0.943999171257019","0.943999171257019"
"13860864","0.9221593141555786","0.9221593141555786","0.9221593141555786"
"13877248","0.9555023312568665","0.9555023312568665","0.9555023312568665"
"13893632","0.9197800755500793","0.9197800755500793","0.9197800755500793"
"13910016","0.9397141933441162","0.9397141933441162","0.9397141933441162"
"13926400","0.9739565849304199","0.9739565849304199","0.9739565849304199"
"13942784","0.9399579763412476","0.9399579763412476","0.9399579763412476"
"13959168","0.9385535717010498","0.9385535717010498","0.9385535717010498"
"13975552","0.914652943611145","0.914652943611145","0.914652943611145"
"13991936","0.9202578067779541","0.9202578067779541","0.9202578067779541"
"14008320","0.9552501440048218","0.9552501440048218","0.9552501440048218"
"14024704","0.9957171678543091","0.9957171678543091","0.9957171678543091"
"14041088","0.9380138516426086","0.9380138516426086","0.9380138516426086"
"14057472","0.9476456642150879","0.9476456642150879","0.9476456642150879"
"14073856","0.9284232258796692","0.9284232258796692","0.9284232258796692"
"14090240","0.9662131071090698","0.9662131071090698","0.9662131071090698"
"14106624","0.9384682178497314","0.9384682178497314","0.9384682178497314"
"14123008","1.0070379972457886","1.0070379972457886","1.0070379972457886"
"14139392","1.0581413507461548","1.0581413507461548","1.0581413507461548"
"14155776","0.9734228253364563","0.9734228253364563","0.9734228253364563"
"14172160","0.9289509057998657","0.9289509057998657","0.9289509057998657"
"14188544","1.0382468700408936","1.0382468700408936","1.0382468700408936"
"14204928","1.0197956562042236","1.0197956562042236","1.0197956562042236"
"14221312","1.0121338367462158","1.0121338367462158","1.0121338367462158"
"14237696","0.9916684031486511","0.9916684031486511","0.9916684031486511"
"14254080","0.9994068741798401","0.9994068741798401","0.9994068741798401"
"14270464","0.8734405636787415","0.8734405636787415","0.8734405636787415"
"14286848","1.0207523107528687","1.0207523107528687","1.0207523107528687"
"14303232","0.9481751918792725","0.9481751918792725","0.9481751918792725"
"14319616","0.945048987865448","0.945048987865448","0.945048987865448"
"14336000","0.9272072315216064","0.9272072315216064","0.9272072315216064"
"14352384","0.943518877029419","0.943518877029419","0.943518877029419"
"14368768","0.9206191301345825","0.9206191301345825","0.9206191301345825"
"14385152","0.92330002784729","0.92330002784729","0.92330002784729"
"14401536","0.8804786205291748","0.8804786205291748","0.8804786205291748"
"14417920","0.8757452964782715","0.8757452964782715","0.8757452964782715"
"14434304","0.9594926238059998","0.9594926238059998","0.9594926238059998"
"14450688","0.8969182968139648","0.8969182968139648","0.8969182968139648"
"14467072","0.886504054069519","0.886504054069519","0.886504054069519"
"14483456","0.9201301336288452","0.9201301336288452","0.9201301336288452"
"14499840","0.8745858669281006","0.8745858669281006","0.8745858669281006"
"14516224","0.8507245182991028","0.8507245182991028","0.8507245182991028"
"14532608","0.8749549984931946","0.8749549984931946","0.8749549984931946"
"14548992","0.8825045228004456","0.8825045228004456","0.8825045228004456"
"14565376","0.9264184236526489","0.9264184236526489","0.9264184236526489"
"14581760","0.9130420088768005","0.9130420088768005","0.9130420088768005"
"14598144","0.9212767481803894","0.9212767481803894","0.9212767481803894"
"14614528","0.8614270687103271","0.8614270687103271","0.8614270687103271"
"14630912","0.8630008101463318","0.8630008101463318","0.8630008101463318"
"14647296","0.9146014451980591","0.9146014451980591","0.9146014451980591"
"14663680","0.8679412007331848","0.8679412007331848","0.8679412007331848"
"14680064","0.9138273000717163","0.9138273000717163","0.9138273000717163"
"14696448","0.9287483096122742","0.9287483096122742","0.9287483096122742"
"14712832","0.8570528030395508","0.8570528030395508","0.8570528030395508"
"14729216","0.9118449091911316","0.9118449091911316","0.9118449091911316"
"14745600","0.9431959390640259","0.9431959390640259","0.9431959390640259"
"14761984","0.9170337915420532","0.9170337915420532","0.9170337915420532"
"14778368","0.8848588466644287","0.8848588466644287","0.8848588466644287"
"14794752","0.9204225540161133","0.9204225540161133","0.9204225540161133"
"14811136","0.8624285459518433","0.8624285459518433","0.8624285459518433"
"14827520","0.9007818102836609","0.9007818102836609","0.9007818102836609"
"14843904","0.8493143320083618","0.8493143320083618","0.8493143320083618"
"14860288","0.8773031234741211","0.8773031234741211","0.8773031234741211"
"14876672","0.8905137777328491","0.8905137777328491","0.8905137777328491"
"14893056","0.9102627038955688","0.9102627038955688","0.9102627038955688"
"14909440","0.8736871480941772","0.8736871480941772","0.8736871480941772"
"14925824","0.8937185406684875","0.8937185406684875","0.8937185406684875"
"14942208","0.8783535957336426","0.8783535957336426","0.8783535957336426"
"14958592","0.8613271713256836","0.8613271713256836","0.8613271713256836"
"14974976","0.8442574739456177","0.8442574739456177","0.8442574739456177"
"14991360","0.8367408514022827","0.8367408514022827","0.8367408514022827"
"15007744","0.8883877396583557","0.8883877396583557","0.8883877396583557"
"15024128","0.8688454031944275","0.8688454031944275","0.8688454031944275"
"15040512","0.8654043674468994","0.8654043674468994","0.8654043674468994"
"15056896","0.8718565106391907","0.8718565106391907","0.8718565106391907"
"15073280","0.9665654897689819","0.9665654897689819","0.9665654897689819"
"15089664","0.8908411860466003","0.8908411860466003","0.8908411860466003"
"15106048","0.8627339005470276","0.8627339005470276","0.8627339005470276"
"15122432","0.8993569016456604","0.8993569016456604","0.8993569016456604"
"15138816","0.8694618940353394","0.8694618940353394","0.8694618940353394"
"15155200","0.8290588855743408","0.8290588855743408","0.8290588855743408"
"15171584","0.8675531148910522","0.8675531148910522","0.8675531148910522"
"15187968","0.7983829975128174","0.7983829975128174","0.7983829975128174"
"15204352","0.8498169183731079","0.8498169183731079","0.8498169183731079"
"15220736","0.8335338830947876","0.8335338830947876","0.8335338830947876"
"15237120","0.8014531135559082","0.8014531135559082","0.8014531135559082"
"15253504","0.8334298133850098","0.8334298133850098","0.8334298133850098"
"15269888","0.9060445427894592","0.9060445427894592","0.9060445427894592"
"15286272","0.8730580806732178","0.8730580806732178","0.8730580806732178"
"15302656","0.8666003942489624","0.8666003942489624","0.8666003942489624"
"15319040","0.8390464186668396","0.8390464186668396","0.8390464186668396"
"15335424","0.8451472520828247","0.8451472520828247","0.8451472520828247"
"15351808","0.8309041261672974","0.8309041261672974","0.8309041261672974"
"15368192","0.8094781041145325","0.8094781041145325","0.8094781041145325"
"15384576","0.8193863034248352","0.8193863034248352","0.8193863034248352"
"15400960","0.904524564743042","0.904524564743042","0.904524564743042"
"15417344","0.8632817268371582","0.8632817268371582","0.8632817268371582"
"15433728","0.840630054473877","0.840630054473877","0.840630054473877"
"15450112","0.8875378966331482","0.8875378966331482","0.8875378966331482"
"15466496","0.8404536843299866","0.8404536843299866","0.8404536843299866"
"15482880","0.8704897165298462","0.8704897165298462","0.8704897165298462"
"15499264","0.8535635471343994","0.8535635471343994","0.8535635471343994"
"15515648","0.8633822202682495","0.8633822202682495","0.8633822202682495"
"15532032","0.8487676382064819","0.8487676382064819","0.8487676382064819"
"15548416","0.8123390674591064","0.8123390674591064","0.8123390674591064"
"15564800","0.8467005491256714","0.8467005491256714","0.8467005491256714"
"15581184","0.8942786455154419","0.8942786455154419","0.8942786455154419"
"15597568","0.8435349464416504","0.8435349464416504","0.8435349464416504"
"15613952","0.7970625162124634","0.7970625162124634","0.7970625162124634"
"15630336","0.8472711443901062","0.8472711443901062","0.8472711443901062"
"15646720","0.9099783897399902","0.9099783897399902","0.9099783897399902"
"15663104","0.8047937154769897","0.8047937154769897","0.8047937154769897"
"15679488","0.8992438316345215","0.8992438316345215","0.8992438316345215"
"15695872","0.824705958366394","0.824705958366394","0.824705958366394"
"15712256","0.86552894115448","0.86552894115448","0.86552894115448"
"15728640","0.8445490598678589","0.8445490598678589","0.8445490598678589"
"15745024","0.8068008422851562","0.8068008422851562","0.8068008422851562"
"15761408","0.873947262763977","0.873947262763977","0.873947262763977"
"15777792","0.863416850566864","0.863416850566864","0.863416850566864"
"15794176","0.8354235887527466","0.8354235887527466","0.8354235887527466"
"15810560","0.8106653690338135","0.8106653690338135","0.8106653690338135"
"15826944","0.8916321992874146","0.8916321992874146","0.8916321992874146"
"15843328","0.8143160343170166","0.8143160343170166","0.8143160343170166"
"15859712","0.85965895652771","0.85965895652771","0.85965895652771"
"15876096","0.882601261138916","0.882601261138916","0.882601261138916"
"15892480","0.8737097382545471","0.8737097382545471","0.8737097382545471"
"15908864","0.8340814709663391","0.8340814709663391","0.8340814709663391"
"15925248","0.8565198183059692","0.8565198183059692","0.8565198183059692"
"15941632","0.8383090496063232","0.8383090496063232","0.8383090496063232"
"15958016","0.8407832384109497","0.8407832384109497","0.8407832384109497"
"15974400","0.8051531910896301","0.8051531910896301","0.8051531910896301"
"15990784","0.8506336212158203","0.8506336212158203","0.8506336212158203"
"16007168","0.8847483396530151","0.8847483396530151","0.8847483396530151"
"16023552","0.8788319826126099","0.8788319826126099","0.8788319826126099"
"16039936","0.8963983058929443","0.8963983058929443","0.8963983058929443"
"16056320","0.8399744033813477","0.8399744033813477","0.8399744033813477"
"16072704","0.8649243116378784","0.8649243116378784","0.8649243116378784"
"16089088","0.8535107374191284","0.8535107374191284","0.8535107374191284"
"16105472","0.9452074766159058","0.9452074766159058","0.9452074766159058"
"16121856","0.8732823133468628","0.8732823133468628","0.8732823133468628"
"16138240","0.905378520488739","0.905378520488739","0.905378520488739"
"16154624","0.8845878839492798","0.8845878839492798","0.8845878839492798"
"16171008","0.9028325080871582","0.9028325080871582","0.9028325080871582"
"16187392","0.8550400733947754","0.8550400733947754","0.8550400733947754"
"16203776","0.9333850741386414","0.9333850741386414","0.9333850741386414"
"16220160","0.9385948181152344","0.9385948181152344","0.9385948181152344"
"16236544","0.9213756918907166","0.9213756918907166","0.9213756918907166"
"16252928","0.8973745107650757","0.8973745107650757","0.8973745107650757"
"16269312","0.8602707982063293","0.8602707982063293","0.8602707982063293"
"16285696","0.890986979007721","0.890986979007721","0.890986979007721"
"16302080","0.896571934223175","0.896571934223175","0.896571934223175"
"16318464","0.8725076913833618","0.8725076913833618","0.8725076913833618"
"16334848","0.888136625289917","0.888136625289917","0.888136625289917"
"16351232","0.8459305763244629","0.8459305763244629","0.8459305763244629"
"16367616","0.7754186391830444","0.7754186391830444","0.7754186391830444"
"16384000","0.8463948965072632","0.8463948965072632","0.8463948965072632"
"16400384","0.7859541773796082","0.7859541773796082","0.7859541773796082"
"16416768","0.8495198488235474","0.8495198488235474","0.8495198488235474"
"16433152","0.8085229396820068","0.8085229396820068","0.8085229396820068"
"16449536","0.7776997685432434","0.7776997685432434","0.7776997685432434"
"16465920","0.7951115965843201","0.7951115965843201","0.7951115965843201"
"16482304","0.8066879510879517","0.8066879510879517","0.8066879510879517"
"16498688","0.780246376991272","0.780246376991272","0.780246376991272"
"16515072","0.7691054940223694","0.7691054940223694","0.7691054940223694"
"16531456","0.8441884517669678","0.8441884517669678","0.8441884517669678"
"16547840","0.8594322204589844","0.8594322204589844","0.8594322204589844"
"16564224","0.8370037078857422","0.8370037078857422","0.8370037078857422"
"16580608","0.77239990234375","0.77239990234375","0.77239990234375"
"16596992","0.8396612405776978","0.8396612405776978","0.8396612405776978"
"16613376","0.8192007541656494","0.8192007541656494","0.8192007541656494"
"16629760","0.8220319747924805","0.8220319747924805","0.8220319747924805"
"16646144","0.8285914063453674","0.8285914063453674","0.8285914063453674"
"16662528","0.7870802283287048","0.7870802283287048","0.7870802283287048"
"16678912","0.8274248838424683","0.8274248838424683","0.8274248838424683"
"16695296","0.8071252107620239","0.8071252107620239","0.8071252107620239"
"16711680","0.8420364856719971","0.8420364856719971","0.8420364856719971"
"16728064","0.8163384199142456","0.8163384199142456","0.8163384199142456"
"16744448","0.8285723328590393","0.8285723328590393","0.8285723328590393"
"16760832","0.8192297220230103","0.8192297220230103","0.8192297220230103"
"16777216","0.8119890689849854","0.8119890689849854","0.8119890689849854"
"16793600","0.8032110929489136","0.8032110929489136","0.8032110929489136"
"16809984","0.8623992204666138","0.8623992204666138","0.8623992204666138"
"16826368","0.8251845836639404","0.8251845836639404","0.8251845836639404"
"16842752","0.8036235570907593","0.8036235570907593","0.8036235570907593"
"16859136","0.8173773884773254","0.8173773884773254","0.8173773884773254"
"16875520","0.7780346274375916","0.7780346274375916","0.7780346274375916"
"16891904","0.7747523784637451","0.7747523784637451","0.7747523784637451"
"16908288","0.8065087795257568","0.8065087795257568","0.8065087795257568"
"16924672","0.8089090585708618","0.8089090585708618","0.8089090585708618"
"16941056","0.814995288848877","0.814995288848877","0.814995288848877"
"16957440","0.7491992115974426","0.7491992115974426","0.7491992115974426"
"16973824","0.8053984045982361","0.8053984045982361","0.8053984045982361"
"16990208","0.8204405307769775","0.8204405307769775","0.8204405307769775"
"17006592","0.8869087100028992","0.8869087100028992","0.8869087100028992"
"17022976","0.7900031805038452","0.7900031805038452","0.7900031805038452"
"17039360","0.8187729716300964","0.8187729716300964","0.8187729716300964"
"17055744","0.7700362205505371","0.7700362205505371","0.7700362205505371"
"17072128","0.8553457260131836","0.8553457260131836","0.8553457260131836"
"17088512","0.8432010412216187","0.8432010412216187","0.8432010412216187"
"17104896","0.8316768407821655","0.8316768407821655","0.8316768407821655"
"17121280","0.7927523255348206","0.7927523255348206","0.7927523255348206"
"17137664","0.8142827749252319","0.8142827749252319","0.8142827749252319"
"17154048","0.771086573600769","0.771086573600769","0.771086573600769"
"17170432","0.843447208404541","0.843447208404541","0.843447208404541"
"17186816","0.868065357208252","0.868065357208252","0.868065357208252"
"17203200","0.8362679481506348","0.8362679481506348","0.8362679481506348"
